idreq,amphId,amphTypeName,fplmunName,fplcouName,lat,lon,transcription,plat,plon,pplace
186,1774,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"IICAMILIMELISSI",37.6236469999999983,-5.60466499999999979,"Arva"
187,25963,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"IICLM",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
188,3930,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CRA",37.6487789999999976,-5.50614600000000021,"La Catria"
189,2064,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FXIIII",37.8091229999999996,-4.96704699999999999,"El Temple"
190,17384,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"EROTIS",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
191,14007,"Dressel 20","Köln","Germany",50.9333329999999975,6.95000000000000018,"CAMPGALIOD",37.6309210000000007,-5.45282399999999967,"El Marchante"
192,12232,"Dressel 20","Fuente Palmera","Spain",37.7049379999999985,-5.09964999999999957,"FCVCVM",37.766491000000002,-5.12506099999999964,"Barranco del Picacho"
193,28745,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FIGMED",37.6236469999999983,-5.60466499999999979,"Arva"
194,10883,"Dressel 20","Écija","Spain",37.5422030000000007,-5.08259900000000009,"MIM",37.7055700000000016,-5.34851800000000033,"Peñaflor"
195,18421,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LMVE",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
196,28171,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"POPVLI",37.6575109999999995,-5.48777999999999988,"Los Guerras"
197,18308,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QAEOPO",37.6171719999999965,-5.56554400000000005,"Castillo de Azanaque"
198,14678,"Dressel 20","Frankfurt am Main","Germany",50.1155199999999965,8.68416700000000041,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
199,1905,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"DOM",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
200,7982,"Dressel 20","Sierentz","France",47.6585189999999983,7.45426300000000008,"LFS",37.6731210000000019,-5.430593,"Berro II"
201,20351,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"FIGEDOPPAEFVSCIANI",37.7722750000000005,-5.16239399999999993,"La Corregidora"
202,15170,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVFCAT",37.6214840000000024,-5.13413400000000042,"Isla del Castillo"
203,5932,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN...",37.6126959999999997,-5.60742000000000029,"Tostoneras"
204,15047,"Dressel 20","Château Rousillon","France",42.7104029999999995,2.94671100000000008,"LVTROPHIMI",37.6487789999999976,-5.50614600000000021,"La Catria"
205,28224,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
206,1869,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CORBEL",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
207,12206,"Dressel 20","Posadas","Spain",37.8020530000000008,-5.10725799999999985,"CVVA",37.7802039999999977,-5.10942700000000016,"La Estrella"
208,2594,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QIA",37.671559000000002,-5.20847000000000016,"Malpica"
209,1740,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MCS",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
210,14317,"Dressel 20","Mainz","Germany",49.9841880000000032,8.27909599999999912,"LFCFP",37.6970990000000015,-5.26200400000000013,"Las Monjas"
211,14712,"Dressel 20","Frankfurt am Main","Germany",50.1155199999999965,8.68416700000000041,"DOMS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
212,386,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVFM (LCCVEM)",37.766491000000002,-5.12506099999999964,"Barranco del Picacho"
213,10261,"Dressel 20","Golfe de Fos","France",43.3835430000000031,4.94285100000000011,"QIAL",37.671559000000002,-5.20847000000000016,"Malpica"
214,9453,"Dressel 20","Genève","Switzerland",46.1956020000000009,6.14811300000000038,"CANTONIQVIETI",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
215,1891,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"GDEC",37.7802039999999977,-5.10942700000000016,"La Estrella"
216,8685,"Dressel 20","Salé (Sala)","Morokko",34.0531000000000006,-6.79846000000000039,"QCR",37.3890760000000029,-5.98444299999999973,"Sevilla"
217,4886,"Dressel 20","Servian","France",43.4271609999999981,3.30032099999999984,"CIALB",37.671559000000002,-5.20847000000000016,"Malpica"
218,5640,"Dressel 20","Nijmegen","Netherlands",51.8333330000000032,5.86666699999999963,"QFRRIV",37.6236469999999983,-5.60466499999999979,"Arva"
219,3441,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNNAR",37.6236469999999983,-5.60466499999999979,"Arva"
220,28790,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CONSFC",37.6171719999999965,-5.56554400000000005,"Castillo de Azanaque"
221,3451,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNNF",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
222,5828,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"POPVLI",37.6487789999999976,-5.50614600000000021,"La Catria"
223,534,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"((RAMVS PALMAE))",37.7722750000000005,-5.16239399999999993,"La Corregidora"
224,15465,"Dressel 20","Chester","United Kingdom",53.2000000000000028,-2.9166669999999999,"MAR",37.4414220000000029,-6.04494799999999977,"Itálica"
225,14844,"Dressel 20","Frankfurt am Main","Germany",50.1155199999999965,8.68416700000000041,"PORPS",37.6487789999999976,-5.50614600000000021,"La Catria"
226,16328,"Dressel 20","London","United Kingdom",51.514248000000002,-0.0931450000000000056,"CLPV",37.6487789999999976,-5.50614600000000021,"La Catria"
227,14212,"Dressel 20","Kastell Marienfels","Germany",48.1682279999999992,8.61824799999999946,"LCT",37.6712199999999982,-5.22250100000000028,"Tierras del Judío"
228,4050,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LSPBOEQ",37.5852679999999992,-5.64987999999999957,"Juan Barba"
229,3651,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"GPCI",37.6575109999999995,-5.48777999999999988,"Los Guerras"
230,29228,"Dressel 20","Saint-Romain-en-Gal","France",45.5315920000000034,4.86074300000000026,"EROTIS",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
231,3436,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
232,14370,"Dressel 20","Altkalkar","Germany",51.7333330000000018,6.28333299999999983,"LFO",37.3890760000000029,-5.98444299999999973,"Sevilla"
233,17301,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QSASC",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
234,29542,"Dressel 20","Vienne","France",45.5247850000000014,4.87345299999999959,"LSELSENC",37.6748010000000022,-5.37715500000000013,"La Rambla y El Acebuchal"
235,283,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"COLOBRARIA",37.6141890000000032,-5.11560900000000007,"Alcotrista"
236,13976,"Dressel 20","Mainz","Germany",49.9841880000000032,8.27909599999999912,"MAR",37.4414220000000029,-6.04494799999999977,"Itálica"
237,16397,"Dressel 20","Caerleon","United Kingdom",51.6133329999999972,-2.9588890000000001,"PMSC",37.6889350000000007,-5.28154099999999982,"El Pinzón"
238,1127,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LAL",37.6535799999999981,-5.18478399999999962,"Las Valbuenas"
239,28550,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MATDEFIGLINASMARSIA",37.8056029999999978,-5.07692000000000032,"Casa de Mingaobez (Este)"
240,1018,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LIDFITA",37.638263000000002,-5.16514800000000029,"Doña Mencía"
241,19050,"Dressel 20","Mainz","Germany",49.9841880000000032,8.27909599999999912,"PNN?",37.6236469999999983,-5.60466499999999979,"Arva"
242,16759,"Dressel 20","Chester","United Kingdom",53.2000000000000028,-2.9166669999999999,"LSLP",37.6487789999999976,-5.50614600000000021,"La Catria"
243,16055,"Dressel 20","London","United Kingdom",51.514248000000002,-0.0931450000000000056,"PHOEBI…",37.7859359999999995,-5.18528900000000004,"La Umbría de Moratalla"
244,13984,"Dressel 20","Mainz","Germany",49.9841880000000032,8.27909599999999912,"MATB",37.8067959999999985,-5.08400400000000019,"Dehesa de Arriba"
245,15167,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVCAT",37.6355720000000034,-5.15318699999999996,"Las Ánimas"
246,28765,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
247,5941,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FCVCVM",37.7691879999999998,-5.11233299999999957,"Dehesilla"
248,16656,"Dressel 20","London","United Kingdom",51.514248000000002,-0.0931450000000000056,"LQS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
249,2212,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QFC",37.7055700000000016,-5.34851800000000033,"Peñaflor"
250,2540,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MHICAFC",37.6171719999999965,-5.56554400000000005,"Castillo de Azanaque"
251,19381,"Dressel 20","Mainz","Germany",49.9841880000000032,8.27909599999999912,"SAXOFERREO",37.7207459999999983,-5.29236299999999993,"Huerta de Belén"
252,30465,"Dressel 20","Rouen","France",49.4333329999999975,1.0833330000000001,"ACIRG",37.6487789999999976,-5.50614600000000021,"La Catria"
253,4139,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SAXOFERREO",37.6236469999999983,-5.60466499999999979,"Arva"
254,4605,"Dressel 20","Arras","France",50.2917989999999975,2.78030599999999994,"ARAXIFM (ARAXIEM)",37.6784200000000027,-5.21427999999999958,"Malpica Sur"
255,430,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVFS",37.7629930000000016,-5.19923800000000025,"Villacisneros"
256,8547,"Dressel 20","Günzburg","Germany",48.4559890000000024,10.2769510000000004,"QCC",37.6609600000000029,-5.41380499999999998,"Las Sesenta"
257,1672,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LCM",37.6487789999999976,-5.50614600000000021,"La Catria"
258,28221,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
259,4397,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LVALCHAE",37.6493740000000017,-5.19713400000000014,"Tarancón"
260,19018,"Dressel 20","Mainz","Germany",49.9841880000000032,8.27909599999999912,"IIIVNIMELISSIETMELISSE",37.4414220000000029,-6.04494799999999977,"Itálica"
261,9219,"Dressel 20","Saint-Romain-de-Jalionas","France",45.7569659999999985,5.21526699999999988,"LQS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
262,5631,"Dressel 20","Nijmegen","Netherlands",51.8333330000000032,5.86666699999999963,"CASTELANI",37.8091229999999996,-4.96704699999999999,"El Temple"
263,12675,"Dressel 20","Bregenz","Austria",47.5,9.76666699999999999,"LVTROPHIMI",37.6487789999999976,-5.50614600000000021,"La Catria"
264,24789,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"PQFLFL",37.6487789999999976,-5.50614600000000021,"La Catria"
265,29652,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"VICTORICI",37.6171719999999965,-5.56554400000000005,"Castillo de Azanaque"
266,2349,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FMFP",37.7859359999999995,-5.18528900000000004,"La Umbría de Moratalla"
267,1640,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PCHO",37.6785390000000007,-5.22441699999999987,"La Graja"
268,2661,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"GIALB",37.671559000000002,-5.20847000000000016,"Malpica"
269,1739,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MCS",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
270,15152,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FCVCVM",37.766491000000002,-5.12506099999999964,"Barranco del Picacho"
271,2352,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FMFP",37.7859359999999995,-5.18528900000000004,"La Umbría de Moratalla"
272,2668,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"GIALB",37.671559000000002,-5.20847000000000016,"Malpica"
273,13108,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"DEF",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
274,1351,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"AGRICOLAE",37.8018500000000017,-5.07272199999999973,"Casa de Mingaobez"
275,17505,"Dressel 20","Ampurias","Spain",42.1395430000000033,3.11780899999999983,"IICCLLM",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
276,26748,"Dressel 20","Hornachuelos","Spain",37.8333330000000032,-5.23333300000000001,"LFCCVFS",37.7629930000000016,-5.19923800000000025,"Villacisneros"
277,15791,"Dressel 20","Edinburgh","United Kingdom",51.2833329999999989,1.3333330000000001,"QCR",37.3890760000000029,-5.98444299999999973,"Sevilla"
278,79,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"KVFIGCEPACOLLEOPAR",37.6875989999999987,-5.27423700000000029,"Madueño"
279,4141,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SAXOFERREO",37.6236469999999983,-5.60466499999999979,"Arva"
280,28446,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"LIVNIMELISSI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
281,1033,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LIDFITA",37.638263000000002,-5.16514800000000029,"Doña Mencía"
282,3235,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LMVE",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
283,1749,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LCT",37.6712199999999982,-5.22250100000000028,"Tierras del Judío"
284,3545,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SNR",37.6487789999999976,-5.50614600000000021,"La Catria"
285,10187,"Dressel 20","Golfe de Fos","France",43.3835430000000031,4.94285100000000011,"LSAR",37.7816370000000035,-5.18376600000000032,"Casa del Encinarejo Bajo"
286,14543,"Dressel 20","Wiesbaden","Germany",50.0825820000000022,8.24932199999999938,"PIVLICRISPI",37.6309210000000007,-5.45282399999999967,"El Marchante"
287,3732,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FPAT",37.581744999999998,-5.66918599999999984,"Guadajoz"
288,16399,"Dressel 20","Winchester","United Kingdom",51.0166669999999982,-1.31666700000000003,"QMS",37.6487789999999976,-5.50614600000000021,"La Catria"
289,3789,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"POPVLI",37.6575109999999995,-5.48777999999999988,"Los Guerras"
290,26525,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"GDEC",37.7802039999999977,-5.10942700000000016,"La Estrella"
291,1630,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LCHE",37.6487789999999976,-5.50614600000000021,"La Catria"
292,3937,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CRSP",37.8057149999999993,-4.98374600000000001,"Cortijo Nuevo"
293,34430,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFFG",37.7629930000000016,-5.19923800000000025,"Villacisneros"
294,16132,"Dressel 20","London","United Kingdom",51.514248000000002,-0.0931450000000000056,"MIM",37.7055700000000016,-5.34851800000000033,"Peñaflor"
295,2582,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"DIA",37.6748540000000034,-5.45143199999999961,"La María"
296,3420,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
297,14158,"Dressel 20","Groß-Umstadt","Germany",49.8689930000000032,8.93209899999999912,"PCHO",37.6785390000000007,-5.22441699999999987,"La Graja"
298,25906,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FCAERARI",37.7968479999999971,-5.03023799999999977,"Villaseca"
299,25146,"Dressel 20","Saint-Romain-en-Gal","France",45.5315920000000034,4.86074300000000026,"MIM",37.6487789999999976,-5.50614600000000021,"La Catria"
300,12229,"Dressel 20","Fuente Palmera","Spain",37.7049379999999985,-5.09964999999999957,"FCVCVM",37.7802039999999977,-5.10942700000000016,"La Estrella"
301,28761,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
302,17404,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"ACIRCI",37.4414220000000029,-6.04494799999999977,"Itálica"
303,2374,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FMFP",37.7859359999999995,-5.18528900000000004,"La Umbría de Moratalla"
304,15427,"Dressel 20","Edinburgh","United Kingdom",51.2833329999999989,1.3333330000000001,"LAL",37.6493740000000017,-5.19713400000000014,"Tarancón"
305,8864,"Dressel 20","Banasa","Morokko",34.6014399999999966,-6.11581799999999998,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
306,4060,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LSPBOEQ",37.581744999999998,-5.66918599999999984,"Guadajoz"
307,5557,"Dressel 20","Ampurias","Spain",42.1395430000000033,3.11780899999999983,"GANNIRVFINI",37.6236469999999983,-5.60466499999999979,"Arva"
308,5502,"Dressel 20","Angers","France",47.4738060000000033,-0.547740000000000005,"DFF",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
309,28116,"Dressel 20","Antibes","France",43.5624070000000003,7.12776600000000027,"GPCI",37.6575109999999995,-5.48777999999999988,"Los Guerras"
310,18114,"Dressel 20","Banasa","Morokko",34.6014399999999966,-6.11581799999999998,"MAR",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
311,16486,"Dressel 20","Lincoln","United Kingdom",53.2333330000000018,-0.533332999999999946,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
312,19551,"Dressel 20","Fréjus","France",43.4328580000000031,6.7352369999999997,"PANRVF",37.6487789999999976,-5.50614600000000021,"La Catria"
313,16554,"Dressel 20","Caerleon","United Kingdom",51.6133329999999972,-2.9588890000000001,"DOMS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
314,2819,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LIM",37.6018410000000003,-5.68705299999999969,"Cortijo de San José (Norte)"
315,1491,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"TATILIASIATICI",37.5852679999999992,-5.64987999999999957,"Juan Barba"
316,28812,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FPAT",37.581744999999998,-5.66918599999999984,"Guadajoz"
317,7027,"Dressel 20","Lora del Río","Spain",37.6589609999999979,-5.52751000000000037,"POPVLI",37.6487789999999976,-5.50614600000000021,"La Catria"
318,3044,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"ALFO",37.6487789999999976,-5.50614600000000021,"La Catria"
